# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,TTCOPOODIS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.135763575749790810e+00, 0.000000000000000000e+00, 5.775478848985786673e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,40,13
# x,y,z,u,w
-6.929100436987516154e-02, 9.156846153051387271e-03, 9.975544641180966732e-01, 2.428800756322323229e-02
4.302611730465540768e-02, 5.397428943012272558e-03, 9.990593681010609961e-01, 2.747498215448164471e-02
9.373150322037017423e-02, 4.525058760502277677e-03, 9.955872282965785303e-01, 2.877628187095342821e-02
1.238153066106383038e-01, 4.532170337731199206e-03, 9.922949305931898500e-01, 2.784079663242716371e-02
1.552707567654113829e-01, 5.075669212188909339e-03, 9.878589118267572244e-01, 2.496879328522580432e-02
1.139304255191681409e-01, 3.724288882116973294e-03, -9.934817501158960118e-01, 2.174915338669437467e-02
8.285957902162326139e-02, 3.127956670935732198e-03, -9.965563235720417135e-01, 2.691698225485422702e-02
5.473749403556731064e-02, 3.055502113145818974e-03, -9.984961044758976501e-01, 2.782166635649259076e-02
9.794785760660819351e-03, 3.707365642436134465e-03, -9.999451573020873285e-01, 2.656431342965808254e-02
-6.843181990254197655e-02, 6.106386327363593804e-03, -9.976371074047150067e-01, 2.350956815082356349e-02
-1.929137324928292263e-01, 1.169213150644521186e-02, -9.811460573617574177e-01, 1.931693413724084457e-02
-6.043847073252905933e-01, 3.386769067207696243e-02, 7.959724273364393587e-01, 1.750239921770074814e-02
-6.929100436987518929e-02, 9.156846153051295331e-03, 9.975544641180967842e-01, 2.403723374432237964e-02
4.302611730465582401e-02, 5.397428943012560522e-03, 9.990593681010608851e-01, 2.719130280444947631e-02
9.373150322037009097e-02, 4.525058760501708688e-03, 9.955872282965786413e-01, 2.847916659380441903e-02
1.238153066106382066e-01, 4.532170337730954610e-03, 9.922949305931897390e-01, 2.755334024578940527e-02
1.552707567654111331e-01, 5.075669212189664811e-03, 9.878589118267573355e-01, 2.471099034979844233e-02
1.139304255191682935e-01, 3.724288882116540047e-03, -9.934817501158960118e-01, 2.150865651151023100e-02
8.285957902162320587e-02, 3.127956670935218720e-03, -9.965563235720418245e-01, 2.661934077858241904e-02
5.473749403556747717e-02, 3.055502113146358906e-03, -9.984961044758976501e-01, 2.751402110234469831e-02
9.794785760660505367e-03, 3.707365642435950584e-03, -9.999451573020873285e-01, 2.627057167991474207e-02
-6.843181990254147695e-02, 6.106386327363917330e-03, -9.976371074047151177e-01, 2.324960503517145907e-02
-1.929137324928301700e-01, 1.169213150644514421e-02, -9.811460573617573067e-01, 1.910333215395690343e-02
-6.043847073252911484e-01, 3.386769067207916900e-02, 7.959724273364388036e-01, 1.730886192246708713e-02
-6.929100436987555012e-02, 9.156846153051654419e-03, 9.975544641180967842e-01, 2.377143583022443482e-02
4.302611730465588646e-02, 5.397428943013635183e-03, 9.990593681010608851e-01, 2.689062795792169017e-02
9.373150322036993831e-02, 4.525058760502269004e-03, 9.955872282965786413e-01, 2.816425086113737847e-02
1.238153066106383593e-01, 4.532170337730749912e-03, 9.922949305931898500e-01, 2.724866207684282018e-02
1.552707567654115217e-01, 5.075669212189081077e-03, 9.878589118267571134e-01, 2.443774219819602050e-02
1.139304255191686821e-01, 3.724288882117341923e-03, -9.934817501158961228e-01, 2.125516525325048603e-02
8.285957902162251199e-02, 3.127956670935936028e-03, -9.965563235720419355e-01, 2.630561731638508122e-02
5.473749403556761595e-02, 3.055502113145978568e-03, -9.984961044758976501e-01, 2.718975334413842315e-02
9.794785760660755167e-03, 3.707365642436127959e-03, -9.999451573020873285e-01, 2.596095865193323582e-02
-6.843181990254139369e-02, 6.106386327364128098e-03, -9.976371074047152288e-01, 2.297559574820121076e-02
-1.929137324928308084e-01, 1.169213150644419531e-02, -9.811460573617573067e-01, 1.887818895628353907e-02
-6.043847073252932578e-01, 3.386769067207693468e-02, 7.959724273364372493e-01, 1.710486753604775756e-02
-6.929100436987478684e-02, 9.156846153052108916e-03, 9.975544641180970062e-01, 2.349127648247448241e-02
4.302611730465554646e-02, 5.397428943012572665e-03, 9.990593681010608851e-01, 2.657370722822387232e-02
9.373150322036977178e-02, 4.525058760501571645e-03, 9.955872282965787523e-01, 2.783231979027243549e-02
1.238153066106379707e-01, 4.532170337732964287e-03, 9.922949305931898500e-01, 2.692752171960779289e-02
1.552707567654117438e-01, 5.075669212190163544e-03, 9.878589118267572244e-01, 2.414973006617228413e-02
1.139304255191689458e-01, 3.724288882116381320e-03, -9.934817501158959008e-01, 2.098931002747918967e-02
8.285957902162260913e-02, 3.127956670936389658e-03, -9.965563235720418245e-01, 2.597659207723133218e-02
5.473749403556762289e-02, 3.055502113146607839e-03, -9.984961044758976501e-01, 2.684966951379185590e-02
9.794785760660557408e-03, 3.707365642436112781e-03, -9.999451573020873285e-01, 2.563624433231185065e-02
-6.843181990254136593e-02, 6.106386327363919932e-03, -9.976371074047151177e-01, 2.268822173242239851e-02
-1.929137324928300590e-01, 1.169213150644503318e-02, -9.811460573617573067e-01, 1.864206446008096624e-02
-6.043847073252921476e-01, 3.386769067207678896e-02, 7.959724273364380265e-01, 1.689092337864400717e-02
-6.929100436987520317e-02, 9.156846153052029119e-03, 9.975544641180967842e-01, 2.319745243836596194e-02
4.302611730465537992e-02, 5.397428943012805118e-03, 9.990593681010608851e-01, 2.624132877571291531e-02
9.373150322037021587e-02, 4.525058760502356607e-03, 9.955872282965786413e-01, 2.748419887126660535e-02
1.238153066106388589e-01, 4.532170337730307558e-03, 9.922949305931898500e-01, 2.659071782836851250e-02
1.552707567654109388e-01, 5.075669212188816531e-03, 9.878589118267573355e-01, 2.384767022036246575e-02
1.139304255191680437e-01, 3.724288882116482367e-03, -9.934817501158961228e-01, 2.071174875589888026e-02
8.285957902162302546e-02, 3.127956670935723091e-03, -9.965563235720419355e-01, 2.563307931197886247e-02
5.473749403556723431e-02, 3.055502113145132457e-03, -9.984961044758977611e-01, 2.649461122926497977e-02
9.794785760660836699e-03, 3.707365642435784051e-03, -9.999451573020872175e-01, 2.529723230351690888e-02
-6.843181990254121327e-02, 6.106386327364315449e-03, -9.976371074047150067e-01, 2.238819416287844699e-02
-1.929137324928307251e-01, 1.169213150644491349e-02, -9.811460573617573067e-01, 1.839554301132206859e-02
-6.043847073252914814e-01, 3.386769067207764244e-02, 7.959724273364388036e-01, 1.666755890572871324e-02
-6.929100436987557787e-02, 9.156846153051307474e-03, 9.975544641180966732e-01, 2.289069083506462335e-02
4.302611730465574075e-02, 5.397428943012672412e-03, 9.990593681010608851e-01, 2.589431514956651997e-02
9.373150322036966076e-02, 4.525058760502302831e-03, 9.955872282965787523e-01, 2.712074961175836574e-02
1.238153066106386369e-01, 4.532170337731871411e-03, 9.922949305931897390e-01, 2.623908390409872976e-02
1.552707567654113829e-01, 5.075669212189008218e-03, 9.878589118267571134e-01, 2.353231017937364167e-02
1.139304255191677939e-01, 3.724288882117355801e-03, -9.934817501158962338e-01, 2.042316341840717808e-02
8.285957902162305322e-02, 3.127956670935393493e-03, -9.965563235720418245e-01, 2.527592304616179189e-02
5.473749403556781717e-02, 3.055502113146631692e-03, -9.984961044758976501e-01, 2.612545088392569104e-02
9.794785760660378732e-03, 3.707365642436524777e-03, -9.999451573020873285e-01, 2.494475553258101302e-02
-6.843181990254151859e-02, 6.106386327364549636e-03, -9.976371074047151177e-01, 2.207625022012073973e-02
-1.929137324928304753e-01, 1.169213150644480594e-02, -9.811460573617571956e-01, 1.813923032373440311e-02
-6.043847073252921476e-01, 3.386769067207741346e-02, 7.959724273364381375e-01, 1.643532293335084327e-02
-6.929100436987528644e-02, 9.156846153051520845e-03, 9.975544641180967842e-01, 2.257174539893039636e-02
4.302611730465588646e-02, 5.397428943012814659e-03, 9.990593681010608851e-01, 2.553351897708376270e-02
9.373150322036970239e-02, 4.525058760501635829e-03, 9.955872282965787523e-01, 2.674286502209973285e-02
1.238153066106388034e-01, 4.532170337729770661e-03, 9.922949305931898500e-01, 2.587348392636725641e-02
1.552707567654105780e-01, 5.075669212190184361e-03, 9.878589118267574465e-01, 2.320442479629419852e-02
1.139304255191687237e-01, 3.724288882116318870e-03, -9.934817501158960118e-01, 2.012425651407243402e-02
8.285957902162305322e-02, 3.127956670935620308e-03, -9.965563235720418245e-01, 2.490599270005679211e-02
5.473749403556713022e-02, 3.055502113146059233e-03, -9.984961044758976501e-01, 2.574308711940596558e-02
9.794785760660288526e-03, 3.707365642435316109e-03, -9.999451573020873285e-01, 2.457967204855460164e-02
-6.843181990254146307e-02, 6.106386327363565181e-03, -9.976371074047151177e-01, 2.175314926472858915e-02
-1.929137324928303365e-01, 1.169213150644428552e-02, -9.811460573617573067e-01, 1.787375033554634146e-02
-6.043847073252934798e-01, 3.386769067207669182e-02, 7.959724273364373603e-01, 1.619478079014293956e-02
-6.929100436987511991e-02, 9.156846153052082896e-03, 9.975544641180968952e-01, 2.224139253417550463e-02
4.302611730465572687e-02, 5.397428943012766954e-03, 9.990593681010608851e-01, 2.515981853911268898e-02
9.373150322036970239e-02, 4.525058760501810169e-03, 9.955872282965787523e-01, 2.635146498122295511e-02
1.238153066106379985e-01, 4.532170337731638958e-03, 9.922949305931898500e-01, 2.549480786985519609e-02
1.552707567654123266e-01, 5.075669212188787041e-03, 9.878589118267571134e-01, 2.286481223771880122e-02
1.139304255191684184e-01, 3.724288882117013626e-03, -9.934817501158961228e-01, 1.981574746233978612e-02
8.285957902162263689e-02, 3.127956670936354530e-03, -9.965563235720419355e-01, 2.452417863477771715e-02
5.473749403556742860e-02, 3.055502113145449911e-03, -9.984961044758976501e-01, 2.534844022200004668e-02
9.794785760660753432e-03, 3.707365642436788022e-03, -9.999451573020872175e-01, 2.420286054695725692e-02
-6.843181990254169900e-02, 6.106386327364726578e-03, -9.976371074047151177e-01, 2.141966894722385079e-02
-1.929137324928301700e-01, 1.169213150644504186e-02, -9.811460573617573067e-01, 1.759974201314840753e-02
-6.043847073252911484e-01, 3.386769067207816980e-02, 7.959724273364389147e-01, 1.594651142123024862e-02
-6.929100436987553624e-02, 9.156846153051937179e-03, 9.975544641180967842e-01, 2.190042734546733191e-02
4.302611730465570605e-02, 5.397428943013326402e-03, 9.990593681010608851e-01, 2.477411327075465519e-02
9.373150322037014648e-02, 4.525058760502181400e-03, 9.955872282965786413e-01, 2.594749152424378341e-02
1.238153066106379430e-01, 4.532170337731460281e-03, 9.922949305931899611e-01, 2.510396714515378963e-02
1.552707567654116605e-01, 5.075669212189725527e-03, 9.878589118267572244e-01, 2.251428989486492852e-02
1.139304255191679466e-01, 3.724288882116753852e-03, -9.934817501158961228e-01, 1.949836897578059031e-02
8.285957902162310873e-02, 3.127956670935905670e-03, -9.965563235720418245e-01, 2.413138766315242600e-02
5.473749403556782411e-02, 3.055502113146202348e-03, -9.984961044758977611e-01, 2.494244748266051526e-02
9.794785760659931173e-03, 3.707365642435938007e-03, -9.999451573020873285e-01, 2.381521595946967801e-02
-6.843181990254135205e-02, 6.106386327363796766e-03, -9.976371074047151177e-01, 2.107660128722320392e-02
-1.929137324928300035e-01, 1.169213150644367490e-02, -9.811460573617574177e-01, 1.731785612948031489e-02
-6.043847073252914814e-01, 3.386769067207659467e-02, 7.959724273364388036e-01, 1.569110446923978330e-02
-6.929100436987542522e-02, 9.156846153050910223e-03, 9.975544641180967842e-01, 2.154965962907842009e-02
4.302611730465542156e-02, 5.397428943012304650e-03, 9.990593681010607741e-01, 2.437731922648948141e-02
9.373150322037013260e-02, 4.525058760502169257e-03, 9.955872282965787523e-01, 2.553190409280207615e-02
1.238153066106379568e-01, 4.532170337731980699e-03, 9.922949305931897390e-01, 2.470189000351162220e-02
1.552707567654116605e-01, 5.075669212189393327e-03, 9.878589118267571134e-01, 2.215369026235715008e-02
1.139304255191679327e-01, 3.724288882116965488e-03, -9.934817501158961228e-01, 1.917286343526559966e-02
8.285957902162301159e-02, 3.127956670935979396e-03, -9.965563235720418245e-01, 2.372853856359817548e-02
5.473749403556783799e-02, 3.055502113146060968e-03, -9.984961044758975390e-01, 2.452605856009498070e-02
9.794785760660014440e-03, 3.707365642435399376e-03, -9.999451573020873285e-01, 2.341764502658814223e-02
-6.843181990254128266e-02, 6.106386327363094203e-03, -9.976371074047152288e-01, 2.072474875521201215e-02
-1.929137324928293651e-01, 1.169213150644565248e-02, -9.811460573617574177e-01, 1.702875204456997041e-02
-6.043847073252929247e-01, 3.386769067207812817e-02, 7.959724273364375824e-01, 1.542915735725921764e-02
-6.929100436987525868e-02, 9.156846153052499229e-03, 9.975544641180967842e-01, 2.118990986671670865e-02
4.302611730465585871e-02, 5.397428943013704572e-03, 9.990593681010609961e-01, 2.397036454833247759e-02
9.373150322037003546e-02, 4.525058760502355740e-03, 9.955872282965786413e-01, 2.510567478857529677e-02
1.238153066106383732e-01, 4.532170337731350127e-03, 9.922949305931897390e-01, 2.428951694465103506e-02
1.552707567654111054e-01, 5.075669212189663076e-03, 9.878589118267572244e-01, 2.178385681976475335e-02
1.139304255191677939e-01, 3.724288882116740841e-03, -9.934817501158962338e-01, 1.883997929765738807e-02
8.285957902162296995e-02, 3.127956670935233899e-03, -9.965563235720419355e-01, 2.331655763424375638e-02
5.473749403556796983e-02, 3.055502113145671522e-03, -9.984961044758975390e-01, 2.410023088546141973e-02
9.794785760660396079e-03, 3.707365642436313141e-03, -9.999451573020872175e-01, 2.301106190999687579e-02
-6.843181990254085245e-02, 6.106386327364434277e-03, -9.976371074047152288e-01, 2.036492038946908362e-02
-1.929137324928312802e-01, 1.169213150644514074e-02, -9.811460573617571956e-01, 1.673309451495576250e-02
-6.043847073252923696e-01, 3.386769067207732326e-02, 7.959724273364380265e-01, 1.516127239796589282e-02
-6.929100436987552236e-02, 9.156846153051312678e-03, 9.975544641180968952e-01, 2.082200525529584456e-02
4.302611730465547707e-02, 5.397428943012130310e-03, 9.990593681010609961e-01, 2.355418497464674410e-02
9.373150322037006321e-02, 4.525058760501554297e-03, 9.955872282965786413e-01, 2.466978366937524689e-02
1.238153066106381511e-01, 4.532170337730958946e-03, 9.922949305931898500e-01, 2.386779616578354329e-02
1.552707567654111886e-01, 5.075669212189366439e-03, 9.878589118267572244e-01, 2.140563995008791173e-02
1.139304255191683629e-01, 3.724288882117460318e-03, -9.934817501158961228e-01, 1.850046756490747457e-02
8.285957902162263689e-02, 3.127956670935404769e-03, -9.965563235720418245e-01, 2.289637432304725620e-02
5.473749403556818494e-02, 3.055502113146355871e-03, -9.984961044758976501e-01, 2.366592514561319943e-02
9.794785760659945051e-03, 3.707365642435659584e-03, -9.999451573020874395e-01, 2.259638387993932740e-02
-6.843181990254107450e-02, 6.106386327363892176e-03, -9.976371074047152288e-01, 1.999792797936580241e-02
-1.929137324928313912e-01, 1.169213150644414674e-02, -9.811460573617569736e-01, 1.643155055764656397e-02
-6.043847073252922586e-01, 3.386769067207711509e-02, 7.959724273364382485e-01, 1.488805395217037732e-02
-6.929100436987555012e-02, 9.156846153051520845e-03, 9.975544641180966732e-01, 2.044677580456964738e-02
4.302611730465576156e-02, 5.397428943013738399e-03, 9.990593681010608851e-01, 2.312971942572502465e-02
9.373150322037013260e-02, 4.525058760501864813e-03, 9.955872282965785303e-01, 2.422521412564999227e-02
1.238153066106381511e-01, 4.532170337731045683e-03, 9.922949305931898500e-01, 2.343767908841643335e-02
1.552707567654114384e-01, 5.075669212190328343e-03, 9.878589118267572244e-01, 2.101989292801032666e-02
1.139304255191692095e-01, 3.724288882116206980e-03, -9.934817501158960118e-01, 1.815507834195031339e-02
8.285957902162245647e-02, 3.127956670936760889e-03, -9.965563235720418245e-01, 2.246891696780843259e-02
5.473749403556791432e-02, 3.055502113146369315e-03, -9.984961044758976501e-01, 2.322410087993289490e-02
9.794785760660394344e-03, 3.707365642436316611e-03, -9.999451573020873285e-01, 2.217452711104667129e-02
-6.843181990254121327e-02, 6.106386327364019678e-03, -9.976371074047150067e-01, 1.962458234465066717e-02
-1.929137324928305863e-01, 1.169213150644511125e-02, -9.811460573617573067e-01, 1.612478639294768340e-02
-6.043847073252929247e-01, 3.386769067207798245e-02, 7.959724273364376934e-01, 1.461010565881808512e-02
-6.929100436987487011e-02, 9.156846153052141876e-03, 9.975544641180968952e-01, 2.006505053290591478e-02
4.302611730465494971e-02, 5.397428943012493735e-03, 9.990593681010608851e-01, 2.269790570038856051e-02
9.373150322037022975e-02, 4.525058760502193543e-03, 9.955872282965786413e-01, 2.377294837325888421e-02
1.238153066106380679e-01, 4.532170337730909507e-03, 9.922949305931898500e-01, 2.300011599765306586e-02
1.552707567654123544e-01, 5.075669212188612701e-03, 9.878589118267570024e-01, 2.062746800904117703e-02
1.139304255191676274e-01, 3.724288882117061331e-03, -9.934817501158961228e-01, 1.780455750892986216e-02
8.285957902162327526e-02, 3.127956670935536608e-03, -9.965563235720417135e-01, 2.203510867768247727e-02
5.473749403556758125e-02, 3.055502113145410880e-03, -9.984961044758977611e-01, 2.277571222342263807e-02
9.794785760660311077e-03, 3.707365642435288787e-03, -9.999451573020872175e-01, 2.174640261781108155e-02
-6.843181990254076918e-02, 6.106386327364642444e-03, -9.976371074047152288e-01, 1.924568973831960322e-02
-1.929137324928310582e-01, 1.169213150644479726e-02, -9.811460573617571956e-01, 1.581346448883483302e-02
-6.043847073252925917e-01, 3.386769067207690692e-02, 7.959724273364379155e-01, 1.432802775699966100e-02
-6.929100436987549461e-02, 9.156846153051541662e-03, 9.975544641180966732e-01, 1.967765378942061549e-02
4.302611730465532441e-02, 5.397428943013176349e-03, 9.990593681010608851e-01, 2.225967631552613207e-02
9.373150322037016036e-02, 4.525058760502439006e-03, 9.955872282965786413e-01, 2.331396309596082614e-02
1.238153066106376793e-01, 4.532170337732506320e-03, 9.922949305931899611e-01, 2.255605182633869943e-02
1.552707567654120768e-01, 5.075669212189839151e-03, 9.878589118267571134e-01, 2.022921264856029563e-02
1.139304255191681686e-01, 3.724288882116623747e-03, -9.934817501158961228e-01, 1.744964353121432679e-02
8.285957902162321975e-02, 3.127956670935249945e-03, -9.965563235720418245e-01, 2.159586338521921750e-02
5.473749403556790738e-02, 3.055502113146901875e-03, -9.984961044758975390e-01, 2.232170382605228043e-02
9.794785760660354446e-03, 3.707365642436130562e-03, -9.999451573020873285e-01, 2.131291235835263559e-02
-6.843181990254199043e-02, 6.106386327364196620e-03, -9.976371074047151177e-01, 1.886204839842787334e-02
-1.929137324928306141e-01, 1.169213150644545299e-02, -9.811460573617573067e-01, 1.549824072770622854e-02
-6.043847073252923696e-01, 3.386769067207844736e-02, 7.959724273364381375e-01, 1.404241451884395003e-02
-6.929100436987468969e-02, 9.156846153051836565e-03, 9.975544641180967842e-01, 1.928540172839589631e-02
4.302611730465530360e-02, 5.397428943012601288e-03, 9.990593681010608851e-01, 2.181595451789985346e-02
9.373150322036964688e-02, 4.525058760501912518e-03, 9.955872282965786413e-01, 2.284922526832600109e-02
1.238153066106387479e-01, 4.532170337729993573e-03, 9.922949305931897390e-01, 2.210642211376494942e-02
1.552707567654113274e-01, 5.075669212189192966e-03, 9.878589118267572244e-01, 1.982596587741462801e-02
1.139304255191685156e-01, 3.724288882117427358e-03, -9.934817501158960118e-01, 1.709106442834184419e-02
8.285957902162312261e-02, 3.127956670935397396e-03, -9.965563235720418245e-01, 2.115208209509861562e-02
5.473749403556706777e-02, 3.055502113145277740e-03, -9.984961044758976501e-01, 2.186300697541390323e-02
9.794785760660907822e-03, 3.707365642436317912e-03, -9.999451573020873285e-01, 2.087494553230338432e-02
-6.843181990254194880e-02, 6.106386327363987586e-03, -9.976371074047150067e-01, 1.847444527169660178e-02
-1.929137324928310859e-01, 1.169213150644334703e-02, -9.811460573617571956e-01, 1.517976171429253826e-02
-6.043847073252932578e-01, 3.386769067207685835e-02, 7.959724273364374714e-01, 1.375385181030938826e-02
-6.929100436987528644e-02, 9.156846153051531254e-03, 9.975544641180966732e-01, 1.888909895934893016e-02
4.302611730465540768e-02, 5.397428943013097419e-03, 9.990593681010609961e-01, 2.136765049464913607e-02
9.373150322037052118e-02, 4.525058760502504059e-03, 9.955872282965785303e-01, 2.237968818675813154e-02
1.238153066106370132e-01, 4.532170337732404838e-03, 9.922949305931899611e-01, 2.165214916571919085e-02
1.552707567654122989e-01, 5.075669212190304924e-03, 9.878589118267571134e-01, 1.941855485809000290e-02
1.139304255191695703e-01, 3.724288882116348360e-03, -9.934817501158960118e-01, 1.672953492050957905e-02
8.285957902162224831e-02, 3.127956670936988572e-03, -9.965563235720418245e-01, 2.070464935259562836e-02
5.473749403556815024e-02, 3.055502113146763097e-03, -9.984961044758977611e-01, 2.140053594649144603e-02
9.794785760660082094e-03, 3.707365642436219466e-03, -9.999451573020873285e-01, 2.043337509554327136e-02
-6.843181990254161573e-02, 6.106386327364068251e-03, -9.976371074047151177e-01, 1.808365292903396301e-02
-1.929137324928300867e-01, 1.169213150644549983e-02, -9.811460573617573067e-01, 1.485866224125568374e-02
-6.043847073252940350e-01, 3.386769067207762857e-02, 7.959724273364368052e-01, 1.346291479485158676e-02
-6.929100436987488398e-02, 9.156846153052044732e-03, 9.975544641180968952e-01, 1.848953539332297974e-02
4.302611730465562973e-02, 5.397428943012554450e-03, 9.990593681010608851e-01, 2.091565780576480627e-02
9.373150322036954973e-02, 4.525058760501446745e-03, 9.955872282965787523e-01, 2.190628773299927931e-02
1.238153066106384981e-01, 4.532170337730412508e-03, 9.922949305931897390e-01, 2.119413843945851597e-02
1.552707567654120491e-01, 5.075669212188780102e-03, 9.878589118267571134e-01, 1.900779164260427839e-02
1.139304255191678494e-01, 3.724288882116877884e-03, -9.934817501158961228e-01, 1.636575376863975279e-02
8.285957902162358057e-02, 3.127956670935363136e-03, -9.965563235720418245e-01, 2.025442995161781320e-02
5.473749403556719961e-02, 3.055502113145651139e-03, -9.984961044758977611e-01, 2.093518459905485685e-02
9.794785760660415161e-03, 3.707365642435525577e-03, -9.999451573020873285e-01, 1.998905451136877981e-02
-6.843181990254147695e-02, 6.106386327364194018e-03, -9.976371074047151177e-01, 1.769042669030121764e-02
-1.929137324928310027e-01, 1.169213150644462379e-02, -9.811460573617570846e-01, 1.453556292671689606e-02
-6.043847073252921476e-01, 3.386769067207708039e-02, 7.959724273364383595e-01, 1.317016579286991139e-02
-6.929100436987517542e-02, 9.156846153052108916e-03, 9.975544641180967842e-01, 1.808748330311946498e-02
4.302611730465552564e-02, 5.397428943013297779e-03, 9.990593681010609961e-01, 2.046085005857684394e-02
9.373150322037011872e-02, 4.525058760502971567e-03, 9.955872282965786413e-01, 2.142993889111165923e-02
1.238153066106376099e-01, 4.532170337732184529e-03, 9.922949305931899611e-01, 2.073327517392064070e-02
1.552707567654122989e-01, 5.075669212189585014e-03, 9.878589118267571134e-01, 1.859447015033906248e-02
1.139304255191684739e-01, 3.724288882116412978e-03, -9.934817501158961228e-01, 1.600040132129166431e-02
8.285957902162349731e-02, 3.127956670935878349e-03, -9.965563235720418245e-01, 1.980226589873781973e-02
5.473749403556729676e-02, 3.055502113145489376e-03, -9.984961044758976501e-01, 2.046782323965293249e-02
9.794785760660340568e-03, 3.707365642436224670e-03, -9.999451573020872175e-01, 1.954281475430384718e-02
-6.843181990254171287e-02, 6.106386327363672734e-03, -9.976371074047150067e-01, 1.729550197266814873e-02
-1.929137324928306418e-01, 1.169213150644414154e-02, -9.811460573617571956e-01, 1.421106803549873968e-02
-6.043847073252918145e-01, 3.386769067207632405e-02, 7.959724273364384706e-01, 1.287615230761112589e-02
-6.929100436987525868e-02, 9.156846153051496559e-03, 9.975544641180967842e-01, 1.768369461213812124e-02
4.302611730465573381e-02, 5.397428943012785169e-03, 9.990593681010608851e-01, 2.000407784084700519e-02
9.373150322036938320e-02, 4.525058760501470163e-03, 9.955872282965786413e-01, 2.095153253531091553e-02
1.238153066106383593e-01, 4.532170337730374345e-03, 9.922949305931898500e-01, 2.027042128198141419e-02
1.552707567654115772e-01, 5.075669212188901533e-03, 9.878589118267571134e-01, 1.817936338088583376e-02
1.139304255191679327e-01, 3.724288882117236105e-03, -9.934817501158961228e-01, 1.563413727897948122e-02
8.285957902162299771e-02, 3.127956670935488469e-03, -9.965563235720418245e-01, 1.934897364628907976e-02
5.473749403556824045e-02, 3.055502113147014632e-03, -9.984961044758977611e-01, 1.999929576171331075e-02
9.794785760659818416e-03, 3.707365642436115383e-03, -9.999451573020873285e-01, 1.909546157944667227e-02
-6.843181990254125491e-02, 6.106386327364484584e-03, -9.976371074047152288e-01, 1.689959187396964865e-02
-1.929137324928304476e-01, 1.169213150644518757e-02, -9.811460573617573067e-01, 1.388576349346025765e-02
-6.043847073252902602e-01, 3.386769067207724693e-02, 7.959724273364395808e-01, 1.258140522602780101e-02
-6.929100436987539746e-02, 9.156846153051364720e-03, 9.975544641180967842e-01, 1.727889842349272093e-02
4.302611730465545625e-02, 5.397428943012557052e-03, 9.990593681010608851e-01, 1.954616592566484762e-02
9.373150322037000770e-02, 4.525058760501477102e-03, 9.955872282965787523e-01, 2.047193250247882068e-02
1.238153066106374989e-01, 4.532170337731012723e-03, 9.922949305931898500e-01, 1.980641251813687609e-02
1.552707567654120213e-01, 5.075669212190062063e-03, 9.878589118267572244e-01, 1.776322087390476423e-02
1.139304255191687376e-01, 3.724288882116710917e-03, -9.934817501158960118e-01, 1.526759868367923156e-02
8.285957902162255362e-02, 3.127956670935922584e-03, -9.965563235720418245e-01, 1.889534160415857686e-02
5.473749403556778942e-02, 3.055502113145890097e-03, -9.984961044758975390e-01, 1.953041707370613278e-02
9.794785760660418630e-03, 3.707365642435486545e-03, -9.999451573020872175e-01, 1.864777306686396866e-02
-6.843181990254162961e-02, 6.106386327363566048e-03, -9.976371074047151177e-01, 1.650338499948091758e-02
-1.929137324928302255e-01, 1.169213150644497767e-02, -9.811460573617573067e-01, 1.356021510183856582e-02
-6.043847073252911484e-01, 3.386769067207922451e-02, 7.959724273364388036e-01, 1.228643720085561067e-02
-6.929100436987503664e-02, 9.156846153052268511e-03, 9.975544641180967842e-01, 1.687379879800858518e-02
4.302611730465529666e-02, 5.397428943012912671e-03, 9.990593681010609961e-01, 1.908791075788328351e-02
9.373150322037014648e-02, 4.525058760502779880e-03, 9.955872282965785303e-01, 1.999197295954779213e-02
1.238153066106375266e-01, 4.532170337731676255e-03, 9.922949305931898500e-01, 1.934205593147086261e-02
1.552707567654126875e-01, 5.075669212189332612e-03, 9.878589118267571134e-01, 1.734676642483944445e-02
1.139304255191683490e-01, 3.724288882116688799e-03, -9.934817501158960118e-01, 1.490139813862841577e-02
8.285957902162281730e-02, 3.127956670935987202e-03, -9.965563235720418245e-01, 1.844212793659196631e-02
5.473749403556774779e-02, 3.055502113145833719e-03, -9.984961044758976501e-01, 1.906197082189921288e-02
9.794785760660595572e-03, 3.707365642436330488e-03, -9.999451573020872175e-01, 1.820049744726241411e-02
-6.843181990254151859e-02, 6.106386327364213967e-03, -9.976371074047152288e-01, 1.610754353762389873e-02
-1.929137324928312247e-01, 1.169213150644447981e-02, -9.811460573617570846e-01, 1.323496695612927723e-02
-6.043847073252917035e-01, 3.386769067207583833e-02, 7.959724273364385816e-01, 1.199174121801606548e-02
